name,city,state,zipcode,address1,address2,category1_id,category2_id,category3_id,category1,category2,category3,phone,website,latitude,longitude
Economical Grocery,Brooklyn,NY,11207,51 Arlington Avenue,Not Available,0,0,0,Shopping & Stores,Grocery Stores,Grocery Stores,7182355005,Not Available,40.679771,-73.892868
Jmp Properties,Brooklyn,NY,11216,57 Herkimer St,Not Available,0,0,0,Real Estate,Operators of Apartment Buildings,Apartments,7183998210,Not Available,40.679772,-73.951519
Waterfront Laundry Inc,Brooklyn,NY,11231,282 Van Brunt St,Not Available,0,0,0,Consumer Services,"Laundry and Garment Services, NEC","Laundry and Garment Services, Nec",7182228883,Not Available,40.679772,-74.010245
Alamria Grocery Store,Brooklyn,NY,11216,1516 Fulton St,Not Available,0,0,0,Shopping & Stores,Grocery Stores,Grocery Stores,3472403579,Not Available,40.679774,-73.940255
Sam Dol Inc,Brooklyn,NY,11208,335 Euclid Avenue,Not Available,0,0,0,Other Business Services,"Business Services, NEC",Unclassified,7184558786,Not Available,40.679775,-73.873048
All World Enterprises,Brooklyn,NY,11233,333 Patchen Avenue Apartment 2d,Not Available,0,0,0,Professional Services,"Business Consulting Services, NEC",Business Consultants,9175775111,Not Available,40.679775,-73.925232
Gregory M Gunn,Brooklyn,NY,11217,86 6th Avenue,Not Available,0,0,0,Professional Services,"Business Consulting Services, NEC",Business Consultants,5205723651,Not Available,40.679775,-73.975239
Omoga Management LLC,Brooklyn,NY,11217,150 4th Avenue,Not Available,0,0,0,Professional Services,Management Services,Management Services,6465437104,Not Available,40.679775,-73.981738
Jf Mini Market A,Brooklyn,NY,11208,2980 Fulton St # A,Not Available,0,0,0,Shopping & Stores,Grocery Stores,Convenience Stores,7182776188,Not Available,40.679779,-73.884761
Vitalize Entertainment LLC,Brooklyn,NY,11238,Not Available,Not Available,0,0,0,Travel & Leisure,"Bands, Orchestras, Actors, and Other Entertainers and Entertainment Groups",Entertainment Bureaus,9176043222,Not Available,40.67978,-73.96203
Bismallah Cleaning And Maintenance LLC,Brooklyn,NY,11238,Not Available,Not Available,0,0,0,Other Business Services,"Building Cleaning and Maintenance Services, NEC",Janitorial Services,3472626815,Not Available,40.67978,-73.96203
Marble Onyx Granite & Terrazzo,Brooklyn,NY,11217,305 Douglass Street,Not Available,0,0,0,Building & Construction,"Masonry, Stone Setting, and Other Stone Work",Masonry Contractors,7188021512,marbleonyxny.com,40.67978,-73.98294
Game Shack,Brooklyn,NY,11216,1498 Fulton St,Not Available,0,0,0,Travel & Leisure,Toys and Hobby Goods and Supplies,Toys and Games,0,Not Available,40.679784,-73.940888
New York Equipment Dealers Inc,Brooklyn,NY,11238,996 Atlantic Avenue,Not Available,0,0,0,Fabrication,"Commercial Equipment, NEC","Commercial Equipment, Nec",7187891019,Not Available,40.679784,-73.958929
Atlantic Cellars,Brooklyn,NY,11238,988 Atlantic Avenue,Not Available,0,0,0,Shopping & Stores,Liquor Stores,Bottle Shops and Wine Stores,7186239688,Not Available,40.679784,-73.958929
B Hive Lounge,Brooklyn,NY,11238,990 Atlantic Avenue,Not Available,0,0,0,Restaurants & Bars,Bars / Taverns,Bars and Lounges,7186222226,bhivelounge.com,40.679784,-73.958929
Soon Chun Inc,Brooklyn,NY,11216,1496 Fulton St Apartment 1,Not Available,0,0,0,Shopping & Stores,"Miscellaneous Retail Stores, NEC",Cosmetic and Perfume Stores,7189539600,Not Available,40.679787,-73.940943
Hair Beauty World Inc,Brooklyn,NY,11216,1496 Fulton St,Not Available,0,0,0,Shopping & Stores,"Miscellaneous Retail Stores, NEC",Perfume Stores,7187560806,Not Available,40.679787,-73.940943
Noah's Juice,Brooklyn,NY,11238,595 Washington Avenue,Not Available,0,0,0,Food,"Groceries and Related Products, NEC",Juices,7186220075,Not Available,40.679787,-73.964074
Sapid Indian Restaurant,Brooklyn,NY,11238,595 Washington Avenue,Not Available,0,0,0,Restaurants & Bars,Restaurants,Indian Restaurants,7188578100,sapidindianfood.com,40.679787,-73.964074
New Hope Revival Ministries,Brooklyn,NY,11238,589 Washington Avenue,Not Available,0,0,0,Associations/Non-Profits,Religious Organizations,Churches,7186384164,Not Available,40.679787,-73.964074
New Hope Revival Church,Brooklyn,NY,11238,589 Washington Avenue,Not Available,0,0,0,Associations/Non-Profits,Religious Organizations,Religious Organizations,7184433014,Not Available,40.679787,-73.964074
Secure Locks Locksmith,Brooklyn,NY,11213,1591 Fulton St,Not Available,0,0,0,Consumer Services,"Repair Shops and Related Services, NEC",Locks and Locksmiths,7182109895,Not Available,40.67979,-73.93763
Fulton Deli,Brooklyn,NY,11213,1591 Fulton St,Not Available,0,0,0,Restaurants & Bars,Restaurants,Delicatessens,3476639459,Not Available,40.67979,-73.93763
Tgi Friday's,Brooklyn,NY,11213,40 Albany Avenue,Not Available,0,0,0,Restaurants & Bars,Restaurants,Restaurants,5184891663,tgifridays.com,40.67979,-73.9385
Christy Beauty Salon,Brooklyn,NY,11213,40 Albany Avenue,Not Available,0,0,0,Consumer Services,Beauty Shops,Beauty Salons,7187560287,Not Available,40.67979,-73.9385
Fung Wah Transport,Brooklyn,NY,11231,39 Ferris St,Not Available,0,0,0,Passenger Car Leasing,"Transportation Services, NEC",Transportation,7185679800,Not Available,40.67979,-74.01486
Inaka Inc,Brooklyn,NY,11238,597 Vanderbilt Avenue,Not Available,0,0,0,Nonclassifiable establishments,Nonclassifiable establishments,Nonclassified Establishments,7183988168,inakany.com,40.679792,-73.968017
Amoia Cody Architects,Brooklyn,NY,11238,597 Vanderbilt Avenue,Not Available,0,0,0,Professional Services,Architectural Services,Architects,6466371712,Not Available,40.679792,-73.968017
Wilkinson Mail Box Rental,Brooklyn,NY,11238,593 Vanderbilt Avenue,Not Available,0,0,0,Advertising & Marketing,Direct Mail Advertising Services,Direct Mail Advertising,7186369333,Not Available,40.679792,-73.968017
Ona LLC,Brooklyn,NY,11238,593 Vanderbilt Avenue,Not Available,0,0,0,Nonclassifiable establishments,Nonclassifiable establishments,Nonclassified Establishments,7187830630,Not Available,40.679792,-73.968017
Nyc Law Department,Brooklyn,NY,11233,137 Macdougal St,Not Available,0,0,0,Legal,Legal Services,Law Firms and Law Offices,6463393484,Not Available,40.679796,-73.916379
Tiffany Lambert,Brooklyn,NY,11231,95 Verona St Apartment 6,Not Available,0,0,0,Media,News Syndicates,Independent News Correspondents,5177407051,Not Available,40.679797,-74.009785
Easy Hair Care,Brooklyn,NY,11233,103 Rockaway Avenue,Not Available,0,0,0,Consumer Services,Beauty Shops,Hair Treatments,7189222210,Not Available,40.6798,-73.91108
Fulton Realty LLC,Brooklyn,NY,11216,1536 Fulton St,Not Available,0,0,0,Real Estate,Real Estate Agents and Managers,Real Estate Buyers Representatives,7182219347,Not Available,40.6798,-73.9396
Natty Garden,Brooklyn,NY,11238,609 Washington Avenue,Not Available,0,0,0,Shopping & Stores,"Retail Nurseries, Lawn and Garden Supply Stores",Garden Centers,7184838833,Not Available,40.6798,-73.96415
Pronto IKEA Assembly,Brooklyn,NY,11238,593 vanderbilt ave,Not Available,0,0,0,Consumer Services,"Miscellaneous Personal Services, NEC",Handyman Services,6463991171,prontoassembly.com,40.6798,-73.96809
Brooklyn Bike and Board,Brooklyn,NY,11238,560 Vanderbilt Ave.,Not Available,0,0,0,Consumer Services,"Repair Shops and Related Services, NEC",Bicycle and Bike Repairs,3472952339,brooklynbikeandboard.com,40.6798,-73.96809
Krimpko Melvin,Brooklyn,NY,11217,267 Flatbush Avenue,Not Available,0,0,0,Legal,Legal Services,Lawyers and Attorneys,7185222700,Not Available,40.6798,-73.97429
Krimko Law Office,Brooklyn,NY,11217,267 Flatbush Avenue,Not Available,0,0,0,Legal,Legal Services,Lawyers and Attorneys,7187893410,Not Available,40.6798,-73.97429
Sloan Bbq's,Brooklyn,NY,11217,267 Flatbush Avenue,Not Available,0,0,0,Restaurants & Bars,Restaurants,Barbecue,7186222224,Not Available,40.6798,-73.97429
Elbow Room,Brooklyn,NY,11217,267 Flatbush Avenue,Not Available,0,0,0,Nonclassifiable establishments,Nonclassifiable establishments,Nonclassified Establishments,7186222022,Not Available,40.6798,-73.97429
Silberzweig & Sznicken,Brooklyn,NY,11217,267 Flatbush Avenue,Not Available,0,0,0,Legal,Legal Services,Lawyers and Attorneys,7187836800,Not Available,40.6798,-73.97429
Andrew Cotto,Brooklyn,NY,11231,122 1st Place Apartment 3,Not Available,0,0,0,Educational Services,"Schools and Educational Services, NEC",Educational Cooperative Organizations,7189151044,Not Available,40.6798,-73.995578
Master Deli,Brooklyn,NY,11233,2009 Eastern Parkway,Not Available,0,0,0,Restaurants & Bars,Restaurants,Delicatessens,7183469543,Not Available,40.679801,-73.9061
FasTracKids / Eye Level Learning Center,Brooklyn,NY,11217,150 4th Avenue,Not Available,0,0,0,Educational Services,"Schools and Educational Services, NEC",Tutoring,7182608100,ftkny.com/,40.6798012,-73.9818032
Evelyn Car Service,Brooklyn,NY,11238,587 Vanderbilt Avenue,Not Available,0,0,0,Transportation & Shipping,Automobiles and Other Motor Vehicles,Taxicabs,7182307800,evelyncarservice.com,40.679804,-73.968105
Weather Up,Brooklyn,NY,11238,589 Vanderbilt Avenue,Not Available,0,0,0,Restaurants & Bars,Bars / Taverns,Bars,2127663206,Not Available,40.679804,-73.968105
Vanderbilt Grocery,Brooklyn,NY,11238,591 Vanderbilt Avenue,Not Available,0,0,0,Shopping & Stores,Grocery Stores,Grocery Stores,7183982988,Not Available,40.679804,-73.968105
Pequena,Brooklyn,NY,11238,601 Vanderbilt Avenue,Not Available,0,0,0,Restaurants & Bars,Restaurants,Restaurants,7182305170,Not Available,40.679804,-73.968105
Ny Family Practice Physiciansp C,Brooklyn,NY,11207,179 Jamaica Avenue,Not Available,0,0,0,Healthcare,Offices and Clinics of Doctors of Medicine,Family Practice Doctors,7182353562,Not Available,40.679805,-73.894238
Be As A Rose Co,Brooklyn,NY,11213,1605 Fulton St,Not Available,0,0,0,Consumer Services,"Repair Shops and Related Services, NEC",Repair Shops and Related Services (Unclassified),3476137981,Not Available,40.679805,-73.936387
Zeolas Daycare,Brooklyn,NY,11213,1605 Fulton St Apartment A209,Not Available,0,0,0,Consumer Services,Child Day Care Services,Child Care Services,7183633590,Not Available,40.679805,-73.936387
Epistemological Precedence Inc,Brooklyn,NY,11238,"593 Vanderbilt Avenue, #140",Not Available,0,0,0,Electrical,"Electronic Parts and Equipment, NEC",Computer Communication Technology,3477722532,Not Available,40.679806,-73.968091
2004 Fashion Wear,Brooklyn,NY,11208,2976 Fulton St,Not Available,0,0,0,Shopping & Stores,Family Clothing Stores,Clothing Stores,7182773280,Not Available,40.679807,-73.885046
Advance Refrigeration Parts,Brooklyn,NY,11238,1034 Atlantic Avenue,Not Available,0,0,0,Other Consumer Products & Services,"Plumbing, Heating, and Air-Conditioning",Refrigeration Contractors,7183992844,Not Available,40.679808,-73.959212
El Sueno Del Equilibrio Inc,Brooklyn,NY,11238,41 Underhill Avenue Apartment 1c,Not Available,0,0,0,Building & Construction,Carpentry Work,Cabinet Makers,7183987801,Not Available,40.679808,-73.964798
Wyckoff Hospital,Brooklyn,NY,11207,179 Jamaica Avenue,Not Available,0,0,0,Healthcare,Offices and Clinics of Doctors of Medicine,Doctors,7182771283,wyckoffhospital.org,40.67981,-73.89401
LA Marca Family Health Center,Brooklyn,NY,11207,179 Jamaica Avenue,Not Available,0,0,0,Healthcare,Offices and Clinics of Doctors of Medicine,Clinics,7186471700,wyckoffhospital.org,40.67981,-73.89401
F & W Mechanical CO,Brooklyn,NY,11233,2000 Eastern Parkway,Not Available,0,0,0,Fabrication,Sheet Metal Work,Metal Ventilating Equipment,7183845751,Not Available,40.67981,-73.9056
Old Town Realty Lp,Brooklyn,NY,11233,2000 Eastern Parkway,Not Available,0,0,0,Real Estate,Real Estate Agents and Managers,Real Estate,7183420200,Not Available,40.67981,-73.9056
Custom Wood Design Inc,Brooklyn,NY,11216,1265 Bedford Avenue # A,Not Available,0,0,0,Furnishings,"Wood Household Furniture, Except Upholstered",Wood Furniture ,7186220404,Not Available,40.67981,-73.953127
Preferred Bed Bug Removal,Brooklyn,NY,11231,76 2nd Place,Not Available,0,0,0,Furnishings,Furniture,Beds,7182104345,Not Available,40.67981,-73.9986
H&S Fruits & Vegetables Corp,Brooklyn,NY,11216,1490 Fulton St,Not Available,0,0,0,Shopping & Stores,Fruit and Vegetable Markets,"Fruits, Vegetables and Produce",7187780938,Not Available,40.679811,-73.941411
Literary Managers & Dramatur,Brooklyn,NY,11231,357 Smith St Apartment 3l,Not Available,0,0,0,Associations/Non-Profits,"Membership Organizations, NEC","Literary, Film or Cultural Club",7185610315,Not Available,40.679811,-73.99509
Gardner's Cleaners,Brooklyn,NY,11231,357 Smith St,Not Available,0,0,0,Consumer Services,"Drycleaning Plants, Except Rug Cleaning",Drycleaning Collecting and Distributing Agencies,7188524161,Not Available,40.679811,-73.99509
Ting Hua,Brooklyn,NY,11231,351 Smith St,Not Available,0,0,0,Restaurants & Bars,Restaurants,Chinese Restaurants,7188526287,Not Available,40.679812,-73.995065
Swallow,Brooklyn,NY,11231,361 Smith St,Not Available,0,0,0,Shopping & Stores,"Gift, Novelty, and Souvenir Shops",Gift Shops,7182228201,dearswallow.com,40.679813,-73.995066
Park's Deli,Brooklyn,NY,11231,353 Smith St,Not Available,0,0,0,Restaurants & Bars,Restaurants,Restaurants,7188526137,Not Available,40.679813,-73.995066
Richard Baronio & Assoc,Brooklyn,NY,11238,603 Bergen St,Not Available,0,0,0,Other Business Services,"Business Services, NEC",Interior Decorators Design and Consultants,7182307105,Not Available,40.679815,-73.969827
Grocery Fulton,Brooklyn,NY,11213,1589 Fulton St,Not Available,0,0,0,Shopping & Stores,Grocery Stores,Grocery Stores,3473659632,Not Available,40.679816,-73.937911
1589 Fulton Family Minimart,Brooklyn,NY,11213,1589 Fulton St,Not Available,0,0,0,Restaurants & Bars,Restaurants,Delicatessens,7187737969,Not Available,40.679816,-73.937911
Goldies Goldies,Brooklyn,NY,11213,1589 Fulton St,Not Available,0,0,0,Shopping & Stores,Variety Stores,Variety Stores,3473505666,Not Available,40.679816,-73.937911
New Millennium Restaurant,Brooklyn,NY,11216,1558 Fulton St,Not Available,0,0,0,Restaurants & Bars,Restaurants,Spanish Restaurants,7182216800,Not Available,40.679817,-73.939937
Excellent Pest Control Corp,Brooklyn,NY,11233,106 Rockaway Avenue,Not Available,0,0,0,Other Business Services,Disinfecting and Pest Control Services,Pest Control in Structures,9176406613,Not Available,40.679818,-73.911318
Jobs by Fax.com,Brooklyn,NY,11208,197 Shepherd Ave,Not Available,0,0,0,Other Business Services,"Business Services, NEC",Business Services (Unclassified),3478805339,Not Available,40.67982,-73.88175
New York City Housing Auth,Brooklyn,NY,11233,280 Ralph Avenue,Not Available,0,0,0,Healthcare,"Specialty Outpatient Facilities, NEC","Specialty Outpatient Clinics, Nec",7184933917,Not Available,40.67982,-73.92217
movapesonline,Brooklyn,NY,11216,MoVapes Brooklyn 1413 Bedford Avenue Brooklyn,Not Available,0,0,0,Other Business Services,"Business Services, NEC",Business Services (Unclassified),7184272170,Not Available,40.67982,-73.94939
looking for babysitting job,Brooklyn,NY,11216,171nweyork ave brooklyn<br>11216,Not Available,0,0,0,Other Business Services,"Business Services, NEC",Business Services (Unclassified),3475288523,Not Available,40.67982,-73.94939
Rotanda William,Brooklyn,NY,11238,1029 Atlantic Avenue,Not Available,0,0,0,Automotive Services,Automotive Exhaust System Repair Shops,Mufflers and Exhaust Systems,7186388299,Not Available,40.67982,-73.95773
Tkl Grocery,Brooklyn,NY,11238,593 Washington Avenue,Not Available,0,0,0,Shopping & Stores,Grocery Stores,Grocery Stores,3474056662,Not Available,40.67982,-73.96409
Blew Smoke Cigar Room,Brooklyn,NY,11238,593 Washington Avenue,Not Available,0,0,0,Other Consumer Products & Services,Tobacco and Tobacco Products,Cigars,7187897665,Not Available,40.67982,-73.96409
A Best Tank Cleaning,Brooklyn,NY,11231,197 King St,Not Available,0,0,0,Consumer Services,"Repair Shops and Related Services, NEC",Heating Equipment and Systems-Repair and Services,7185225100,Not Available,40.67982,-74.01386
Magic Stop Barber,Brooklyn,NY,11208,211 Cleveland St,Not Available,0,0,0,Consumer Services,Barber Shops,Barbers,7186470044,Not Available,40.679821,-73.885407
Grace Beauty Salon,Brooklyn,NY,11216,1482 Fulton St,Not Available,0,0,0,Consumer Services,Beauty Shops,Beauty Salons,7187737341,Not Available,40.679822,-73.94167
Melissa Clark Inc,Brooklyn,NY,11238,579 Carlton Avenue,Not Available,0,0,0,Other Business Services,"Business Services, NEC",Unclassified,9173710209,Not Available,40.679823,-73.971311
Kavren Laundrymat Inc,Brooklyn,NY,11208,370 Crescent St,Not Available,0,0,0,Consumer Services,Coin-Operated Laundries and Drycleaning,Coin-Operated Laundries and Cleaning,0,Not Available,40.679825,-73.871268
Brooklyn Locksmith,Brooklyn,NY,11216,1422 Fulton Street,Not Available,0,0,0,Consumer Services,"Repair Shops and Related Services, NEC",Locks and Locksmiths,7186736870,brooklynlocksmith.com,40.679826,-73.9438536
Red Hook Lobster Pound LLC,Brooklyn,NY,11231,284 Van Brunt St,Not Available,0,0,0,Food,Shellfish,"Lobsters, Catching Of",6463267650,redhooklobster.com,40.679827,-74.010221
Arias Properties LLC,Brooklyn,NY,11217,150 4th Avenue,Not Available,0,0,0,Real Estate,Real Estate Agents and Managers,Real Estate Management,7188751092,Not Available,40.679828,-73.98149
