name,city,state,zipcode,address1,address2,category1_id,category2_id,category3_id,category1,category2,category3,phone,website,latitude,longitude
William G Salon,Bellmore,NY,11710,2689 Merrick Road,Not Available,0,0,0,Consumer Services,Beauty Shops,Beauty Salons,5167817900,Not Available,40.66354,-73.52624
"Beaute Oblige, Madison Avenue, New York, NY",New York City,NY,10022,635 Madison Avenue,Not Available,0,0,0,Consumer Services,Beauty Shops,Facial Cosmetology,2127599099,beauteoblige.com/,40.7639,-73.97118
Deluxe Design & Construction,New York City,NY,10036,"247 W. 46th Street, Suite 2705",Not Available,0,0,0,Other Business Services,"Business Services, NEC",Business Services (Unclassified),2122039398,Not Available,40.75946443,-73.987
J & J Jewelry Corp,New York City,NY,10036,47 West 47th St Unit 10,Not Available,0,0,0,Other Consumer Products & Services,"Jewelry, Watches, Precious Stones, and Precious Metals",Wholesale Jewelers,2123820188,Not Available,40.75769,-73.98091
Fantasy Gifts,New York City,NY,10001,147 West 35th St,Not Available,0,0,0,Shopping & Stores,"Gift, Novelty, and Souvenir Shops",Gift Shops,2122394040,Not Available,40.751148,-73.988775
Hicksville Barbershop,Hicksville,NY,11801,968 South Broadway,Not Available,0,0,0,Consumer Services,Barber Shops,Barbers,5169425536,Not Available,40.74451,-73.49899
Jack And Hilda Schulder Foundation Co Diane Schulder Abrams,New York City,NY,10028,11 East 86th St,Not Available,0,0,0,Associations/Non-Profits,"Civic, Social, and Fraternal Associations",Clubs,2128604401,Not Available,40.781046,-73.958881
Harlem Dental,New York City,NY,10037,"2225 5th Avenue,Suite MG",Not Available,0,0,0,Healthcare,Offices and Clinics of Dentists,Dentists,2123686700,harlemdentalassociates.com/,40.81340027,-73.936
Worth Linen Direct LLC,New York City,NY,10017,535 5th Avenue Floor 31,Not Available,0,0,0,Professional Services,Management Consulting Services,Marketing Consultants,2125841810,Not Available,40.755028,-73.979557
Crescent Gardens Apartments,Rochester,NY,14615,49 Arborwood Crescent,Not Available,0,0,0,Real Estate,Operators of Apartment Buildings,Apartments,5854586010,sbashley.com,43.189772,-77.651175
4insure,New York City,NY,10016,240 E 28th St #24,Not Available,0,0,0,Insurance,"Insurance Agents, Brokers, and Service",Insurance Companies,4015807272,4insure.net,40.74144,-73.9796
Carl's Plumbing & Mechanical,West Hempstead,NY,11552,408 Madison Avenue,Not Available,0,0,0,Other Consumer Products & Services,"Plumbing, Heating, and Air-Conditioning",Mechanical Contractors,5164814231,Not Available,40.699943,-73.65423
Clk Sales Inc,Woodmere,NY,11598,559 Clubhouse Road,Not Available,0,0,0,Other Business Services,"Business Services, NEC",Business Services (Unclassified),5163741550,Not Available,40.639688,-73.722121
Universal Heating & Cooling,Rochester,NY,14611,926 W Main Street,Not Available,0,0,0,Other Consumer Products & Services,"Plumbing, Heating, and Air-Conditioning",Warm Air Heating and Air Conditioning Contractors,5853281423,universal-heating.com,43.14932,-77.64052
China Realty Inc,New York City,NY,10013,221 Canal St,Not Available,0,0,0,Real Estate,Real Estate Agents and Managers,Real Estate,2129414781,Not Available,40.718806,-74.002955
Ivan Eduardo Terrero Dentist P C,New York City,NY,10021,1372 1st Avenue,Not Available,0,0,0,Healthcare,Offices and Clinics of Dentists,Dentists,5862473235,Not Available,40.768592,-73.955214
Hefferin Tree Service,Port Washington,NY,11050,12 Valley Road,Not Available,0,0,0,Agriculture,Lawn and Garden Services,Landscape Contractors,5169446941,Not Available,40.842164,-73.69527
Artopolis Cafe,New York City,NY,10025,1090 Amsterdam Avenue Front 2,Not Available,0,0,0,Restaurants & Bars,Restaurants,Cafes,2126663744,artopolisespresso.com,40.805258,-73.962278
Turks & Caicos,New York City,NY,10004,80 Broad St,Not Available,0,0,0,Other Business Services,"Business Services, NEC",Business Services (Unclassified),6463758830,turksandcaicostourism.com,40.704264,-74.011638
Tkach Larisa DDS,New York City,NY,10019,21 West 58th St Apartment 1e,Not Available,0,0,0,Healthcare,Offices and Clinics of Dentists,Dentists,2125752728,Not Available,40.763942,-73.97415
New York City Housing Authority,New York City,NY,10029,1559 Park Avenue,Not Available,0,0,0,Housing,Administration of Housing Programs,Federal Housing Programs,2525862634,health.gov,40.796807,-73.944696
4077 Grocery & Meat Market Inc,New York City,NY,10032,4077 Broadway,Not Available,0,0,0,Shopping & Stores,Grocery Stores,Grocery Stores,2129237357,Not Available,40.84395,-73.93909
Manhattan Information Systems,New York City,NY,10017,235 East 45th St,Not Available,0,0,0,Other Business Services,Office Equipment,Office Equipment,2125570967,maninfosys.com,40.752387,-73.972164
Long James W,Woodmere,NY,11598,18 Brower Avenue,Not Available,0,0,0,Other Consumer Products & Services,"Plumbing, Heating, and Air-Conditioning",Warm Air Heating and Air Conditioning Contractors,5165696369,long-plumbing.com,40.630264,-73.707417
One Plus Solutions,New York City,NY,10005,67 Wall St,Not Available,0,0,0,Shopping & Stores,"Sewing, Needlework, and Piece Goods Stores",Fabric Shops,2128593475,Not Available,40.705706,-74.008365
RICKDACCARDIPHOTOS,New York City,NY,10026,132 west 112th Street  #6B,Not Available,0,0,0,Other Business Services,"Business Services, NEC",Business Services (Unclassified),9173783421,Not Available,40.80025,-73.95342
Sitasons International Inc,New York City,NY,10016,40 East 34th St,Not Available,0,0,0,Nonclassifiable establishments,Nonclassifiable establishments,Nonclassified Establishments,2126853571,Not Available,40.747699,-73.982941
Spring Street Dermatology,New York City,NY,10012,73 Spring St,Not Available,0,0,0,Healthcare,Offices and Clinics of Doctors of Medicine,Doctors,2124314749,Not Available,40.722583,-73.997631
Uebbing William,New York City,NY,10017,425 Lexington Avenue Floor 15,Not Available,0,0,0,Legal,Legal Services,Lawyers and Attorneys,2124552000,simpsonthacher.com,40.752385,-73.975352
Cell Ventures,Massapequa,NY,11758,2225 Sunrise Mall,Not Available,0,0,0,Telecommunications & Wireless,Radiotelephone Communications,Services Cellular Telephones,0,Not Available,40.683334,-73.432501
Prince International Corp,New York City,NY,10001,1239 Broadway # 301,Not Available,0,0,0,Other Consumer Products & Services,"Jewelry, Precious Metal",Jewelry Manufacturers,2122138339,nyprince.com,40.74753,-73.98831
The Family Agency,Bellmore,NY,11710,3111 Shore Road,Not Available,0,0,0,Other Business Services,"Business Services, NEC",Business Services (Unclassified),5166339192,Not Available,40.6443,-73.528463
Millennium Computers Ltd,Great Neck,NY,11021,240 Schenck Avenue,Not Available,0,0,0,Other Consumer Products & Services,Computer and Computer Software Stores,Computer Sales,5164871747,Not Available,40.786293,-73.712837
Plumbing & Htg At Your Service 24,New York City,NY,10017,281 Madison Avenue,Not Available,0,0,0,Other Consumer Products & Services,"Plumbing, Heating, and Air-Conditioning",Plumbers and Plumbing Contractors,9178288105,Not Available,40.75168,-73.98002
Norwegian Mission To,New York City,NY,10022,825 3rd Avenue Floor 38,Not Available,0,0,0,Other Business Services,"Services, NEC",Services (Unclassified),2124210280,norway-un.org,40.756057,-73.970511
Tutu Cute Boutique,New York City,NY,10031,287 Edgecombe Avenue,Not Available,0,0,0,Shopping & Stores,Women's Clothing Stores,Boutiques,8137200888,Not Available,40.824712,-73.943299
Grant Academy Of Play Ccc,Rochester,NY,14611,140 Orange St,Not Available,0,0,0,Consumer Services,Child Day Care Services,Child Care Services,5852632609,Not Available,43.158457,-77.629952
Vinico LLC,New Hyde Park,NY,11040,"1300 Jericho Tpk, 1st Floor",Not Available,0,0,0,Beverages,"Wines, Brandy, and Brandy Spirits",Wines Brandy and Brandy Spirits Manufacturers,5166169463,winesofpoetry.com,40.733117,-73.682653
Aspicomm Media Inc,Baldwin,NY,11510,782 South Drive,Not Available,0,0,0,Telecommunications & Wireless,"Communications Services, NEC",Communications,5166425976,Not Available,40.68104,-73.611671
Mattis & Luck Center For Neuro,New York City,NY,10004,34 Broadway,Not Available,0,0,0,Healthcare,"Offices and Clinics of Health Practitioners, NEC",Psychologists,2122628270,Not Available,40.70505,-74.01312
Lauren Bernstein Cpa P C,Hewlett,NY,11557,224 Franklin Avenue # 18,Not Available,0,0,0,Professional Services,"Accounting, Auditing, and Bookkeeping Services",Accountants,5165465950,Not Available,40.638234,-73.704764
Uniter American Land LLC,New York City,NY,10013,146 Duane St Office 1,Not Available,0,0,0,Real Estate,Real Estate Agents and Managers,Real Estate Buyers Representatives,2123859507,unitedaland.com,40.716386,-74.008073
James A Cumbo Esq,Rochester,NY,14618,69 Wilshire Road,Not Available,0,0,0,Legal,Legal Services,Lawyers and Attorneys,5852562702,Not Available,43.134789,-77.559137
Planet Gyro,New York City,NY,10006,94 Greenwich St,Not Available,0,0,0,Restaurants & Bars,Restaurants,Greek Food Products,2122674976,Not Available,40.708133,-74.013706
All Safe Training Products And Services Inc,Seaford,NY,11783,2095 Natalie Boulevard,Not Available,0,0,0,Other Business Services,"Services, NEC",Services (Unclassified),5168268129,Not Available,40.670142,-73.492906
Lenny Lowe Enterprises LLC,Baldwin,NY,11510,758 Center Drive,Not Available,0,0,0,Professional Services,"Business Consulting Services, NEC",Business Consultants,5165675218,Not Available,40.682427,-73.612431
Shield of David,New York City,NY,10029,110 East 107th St,Not Available,0,0,0,Educational Services,Elementary and Secondary Schools,Mentally Retarded Schools,2128608400,shield.org,40.79332,-73.94684
A List Service LLC,New York City,NY,10001,363 7th Avenue Floor 13,Not Available,0,0,0,Other Business Services,"Services, NEC",Services (Unclassified),2126317941,alisteducation.com,40.74884,-73.992113
Michael Fokas,Westbury,NY,11590,36 Plant Lane,Not Available,0,0,0,Other Business Services,"Business Services, NEC",Unclassified,5163381643,Not Available,40.74098,-73.562584
Exactech Inc,Great Neck,NY,11021,445 Northern Boulevard # 18,Not Available,0,0,0,Printing & Publishing,"Books: Publishing, or Publishing and Printing",Book Publishers,5164663850,exac.com,40.77944,-73.722585
Donovan Marcella A MD,New York City,NY,10032,630 West 168th St,Not Available,0,0,0,Healthcare,Offices and Clinics of Doctors of Medicine,Doctors,2123058618,Not Available,40.841365,-73.940437
Albert Asher South Sea Pearl,New York City,NY,10036,580 5th Avenue<br/>suite 2900,Not Available,0,0,0,Other Consumer Products & Services,"Jewelry, Watches, Precious Stones, and Precious Metals",Pearls,9179343641,Not Available,40.75733,-73.98018
Bloom Entertainment,New York City,NY,10016,445 5th Avenue Front 1,Not Available,0,0,0,Travel & Leisure,"Bands, Orchestras, Actors, and Other Entertainers and Entertainment Groups",Entertainment Bureaus,2126275456,bloomentertainment.com,40.7517,-73.982102
Legs Of Color Inc,New York City,NY,10018,1375 Broadway Room 1100,Not Available,0,0,0,Legal,Legal Services,Law Firms and Law Offices,6469188776,Not Available,40.752331,-73.987642
Alvin L MD,New York City,NY,10023,324 West 71st St,Not Available,0,0,0,Healthcare,"Offices and Clinics of Health Practitioners, NEC","Psychologist, Psychotherapist and Hypnotists",2125951456,Not Available,40.779253,-73.98542
Rcs Computer Experience LLC,New York City,NY,10016,10 East 39th St Floor 4,Not Available,0,0,0,Other Consumer Products & Services,Computer and Computer Software Stores,Computer Sales,2129496935,Not Available,40.751071,-73.981433
Music Lessons,Rockville Centre,NY,11570,32 Oakdale Road,Not Available,0,0,0,Educational Services,"Schools and Educational Services, NEC",Music Teachers,5165363671,Not Available,40.680917,-73.633156
Twin Pines,Port Washington,NY,11050,382 Main St # 8,Not Available,0,0,0,Shopping & Stores,Grocery Stores,Cooperative Food Stores,5168839777,Not Available,40.83125,-73.6963
P R Check Cashing,New York City,NY,10025,362 West 110th St,Not Available,0,0,0,Other Business Services,"Business Services, NEC",Business Services (Unclassified),2128648123,Not Available,40.80146,-73.96065
Frank Music CO,New York City,NY,10019,250 West 54th St # 1000,Not Available,0,0,0,Shopping & Stores,Musical Instrument Stores,Music Dealers,2125821999,frankmusiccompany.com,40.764426,-73.9835
A  PEST CONTROL,New York City,NY,10030,167 West 133rd Street,Not Available,0,0,0,Other Business Services,"Business Services, NEC",Business Services (Unclassified),7168260909,a pestcontrol.com,40.81341,-73.94322
Health Choice Medical Group,New York City,NY,10038,8 Chatham Square,Not Available,0,0,0,Healthcare,Offices and Clinics of Dentists,Dentists,2122273216,Not Available,40.71383,-73.99802
Nishawala Melissa A MD,New York City,NY,10016,577 1st Avenue,Not Available,0,0,0,Healthcare,Offices and Clinics of Doctors of Medicine,Doctors,2122636622,aboutourkids.org,40.743549,-73.973767
A C C Global Corp,Rochester,NY,14614,39 State St,Not Available,0,0,0,Telecommunications & Wireless,"Telephone Communications, Except Radiotelephone",Long Distance Telephone Services,5859873000,Not Available,43.156277,-77.613243
Occupational Therapy For Kids Pc,Lynbrook,NY,11563,7 Irwin Court,Not Available,0,0,0,Shopping & Stores,Children's and Infants' Wear Stores,Children's Underwear,5166124394,Not Available,40.657918,-73.670106
Digital World Service,New York City,NY,10036,1540 Broadway,Not Available,0,0,0,Telecommunications & Wireless,"Telephone Communications, Except Radiotelephone",Telephone Communications Services,2127827614,Not Available,40.758278,-73.985377
Mitchell R Schrage Pllc,New York City,NY,10022,126 East 56th St Floor 2,Not Available,0,0,0,Legal,Legal Services,Legal Services,2127589000,Not Available,40.760514,-73.970622
Blind Photography,New York City,NY,10034,4915 Broadway Apartment 6e,Not Available,0,0,0,Consumer Services,"Photographic Studios, Portrait",Videographers,2123045119,Not Available,40.867525,-73.922105
"Bc Manufacturing, Inc",Rochester,NY,14610,146 Halstead Street,Not Available,0,0,0,Machinery & Equipment,"Special Dies and Tools, Die Sets, Jigs and Fixtures, and Industrial Molds",Die Makers,5854821080,Not Available,43.14626,-77.5
1314 Development LLC,New York City,NY,10011,47 West 13th St,Not Available,0,0,0,Professional Services,Management Services,Management Services,2126459852,Not Available,40.736002,-73.995598
Whip Appeal Hair LLC,New York City,NY,10027,118 West 123rd St Apartment 41,Not Available,0,0,0,Consumer Services,Beauty Shops,Beauty Salons,9178365769,Not Available,40.806688,-73.947321
Cabana Restaurant Corp LA,New York City,NY,10035,2277 1st Avenue,Not Available,0,0,0,Restaurants & Bars,Restaurants,Restaurant Management,2128605336,Not Available,40.79679,-73.9349
Advanced Spine & Muscle Center,Bellmore,NY,11710,537 Bedford Avenue,Not Available,0,0,0,Healthcare,Offices and Clinics of Chiropractors,Chiropractors,5163779090,spineandmusclecare.com,40.67198,-73.52851
Daroli Corp,Massapequa Park,NY,11762,5089 Merrick Road,Not Available,0,0,0,Restaurants & Bars,Restaurants,Caterers,5167973354,Not Available,40.666551,-73.448261
Environmental Contractor's,New York City,NY,10001,5 Penn Plaza,Not Available,0,0,0,Professional Services,Commercial Physical and Biological Research,Environmental and Ecological Services,2126820062,ecanyc.org,40.749487,-73.991742
AAA Trading,New York City,NY,10013,104 Bowery,Not Available,0,0,0,Travel & Leisure,Travel Agencies,Travel Agencies,2124314090,Not Available,40.71779,-73.9952
Rencomts Inc,New York City,NY,10005,80 Beaver St Apartment 20,Not Available,0,0,0,Telecommunications & Wireless,"Telephone Communications, Except Radiotelephone",Telephone Communications Services,6317470640,Not Available,40.705291,-74.008147
Smart Apartment LLC,New York City,NY,10022,663 Lexington Avenue,Not Available,0,0,0,Real Estate,Operators of Apartment Buildings,Apartments,6464484092,Not Available,40.759892,-73.969799
Global Management Solutions Inc,New York City,NY,10033,1380 Riverside Drive,Not Available,0,0,0,Other Business Services,"Business Services, NEC",Business Services (Unclassified),9175469267,Not Available,40.851986,-73.941419
